GiftId,Latitude,Longitude,Weight
1617,12.54944268,-9.781067947,25.66291771
1618,59.63567051,-157.2260444,1
1619,-25.30841913,27.68749831,14.35255331
1620,-14.85237691,-48.09166875,28.28779699
1621,31.99534565,-109.9764055,27.35123612
1622,7.989956909,-8.869540868,1
1623,41.4554052,123.5048457,37.96604876
1624,0.475735358,121.9389427,22.62651781
1625,-26.84362183,135.2557945,1
1626,-3.772999178,-63.32762925,21.9983618
1627,-10.75191256,-53.0674242,10.32761402
1628,-2.050461608,25.60152361,17.18008063
1629,47.74666761,78.06965104,25.71119026
1630,53.34706844,-89.46487325,35.89163168
1631,38.85700473,112.9409193,1
1632,38.61632382,103.1924844,1
1633,68.82634406,-32.46331128,24.68152554
1634,58.09129748,29.12819088,3.376304686
1635,51.0334039,95.88789129,27.21316838
1636,-3.825132216,-39.17483477,1
1637,-80.06102704,-121.9665746,1
1638,22.51267112,54.79742083,1
1639,-10.43485728,-58.15602202,9.317309058
1640,66.29116347,67.61069551,37.91398196
1641,61.7287961,106.2123194,1
1642,-69.073361,98.79217028,19.66425565
1643,56.17143106,-70.56159399,9.808315116
1644,-86.68902231,-23.05519836,13.71210231
1645,23.66107586,45.26292716,21.8224041
1646,42.26515143,-86.50836845,1
1647,65.58908226,21.80508801,1
1648,12.17822663,40.98199075,1
1649,60.21986959,-119.4275684,2.696784342
1650,1.86843234,-50.91409964,6.352312965
1651,-1.67088523,-46.46935671,1
1652,-84.71115668,-92.35936309,1
1653,29.40021458,66.36622372,17.38123456
1654,32.94638341,109.8078802,20.26356525
1655,-6.689800974,-76.31021975,1
1656,45.86777026,3.102847343,7.000731078
1657,-73.12684529,99.01871295,5.311763317
1658,5.971800709,102.1188204,25.71570755
1659,-82.50910814,-156.1404785,24.4401478
1660,-82.33124454,-28.66907803,4.936912921
1661,63.12857081,173.4359013,26.99201701
1662,65.47112474,-103.9651435,9.322645737
1663,26.57994971,88.81428905,25.00149574
1664,32.46137323,-102.7286525,28.62549069
1665,16.13061788,120.6786985,1.797168193
1666,5.526363198,-77.48255748,15.10462647
1667,61.57949501,92.60853184,1
1668,43.54125768,97.38309773,1
1669,-15.7535674,145.0886202,1
1670,-71.38092689,28.00204303,1
1671,70.34910888,109.4902524,18.10299789
1672,-76.11332356,-82.40796255,17.40722298
1673,-33.02661424,141.7666749,10.92023946
1674,38.37798333,-88.99187354,12.24473407
1675,-19.70030742,33.08407575,5.052193179
1676,-16.69303034,-46.00079177,1
1677,-11.74946076,-44.74961791,1
1678,2.473911289,45.01160843,21.96269716
1679,56.65295949,31.29008673,9.213978919
1680,-20.83766211,47.30739303,1
1681,26.87753643,117.5197926,19.10635724
1682,30.6273301,68.3155655,1
1683,23.48979251,-6.027225311,1
1684,1.802786534,-70.98208858,46.90577727
1685,7.641133299,-75.02706223,23.22776077
1686,6.526289309,31.40277814,10.43770613
1687,63.99925503,-132.3274533,22.27821741
1688,33.13975704,-8.472778893,1
1689,58.90398524,80.09060088,4.650501183
1690,66.56048758,-153.3130804,1
1691,-6.102625746,-76.37854112,1
1692,-0.995508687,102.8984921,31.90708273
1693,-26.42962845,147.3992629,1
1694,54.34498318,-66.93386161,15.87815832
1695,47.73557213,102.00231,1
1696,52.98666268,-73.8665759,12.35647014
1697,52.35525742,108.7374647,3.364324907
1698,57.9383485,-114.3035435,1
1699,31.48976623,117.6505499,1
1700,54.81095696,-118.5694004,23.18331966
1701,47.30372187,45.09619889,33.98447418
1702,-28.13561155,142.4914841,43.89318244
1703,38.56221861,32.95419589,1
1704,36.33814134,55.76128679,24.14131457
1705,53.06420729,-111.6100097,11.52668024
1706,50.88883655,80.11672951,11.40296281
1707,2.067719484,-63.36877115,24.82880226
1708,61.64539786,138.4370224,33.11598982
1709,-82.28034724,-58.90456269,32.84833528
1710,58.48272782,107.8518626,1
1711,68.2333086,-85.55631043,34.71332431
1712,-80.75225493,-67.81875901,25.22398226
1713,12.42589544,36.17528722,13.12386487
1714,-15.94684119,129.531786,36.78955394
1715,68.12616188,138.8882637,1
1716,-1.634742204,-74.05690401,25.57856299
1717,37.95496191,-115.8397685,1
1718,47.64357444,55.95508666,1.379153918
1719,41.64134912,-113.3186752,1
1720,-21.06256953,129.9072413,1
1721,-49.70525706,-70.60280663,32.11172024
1722,73.5770541,-43.191115,21.98380782
1723,-19.5429132,29.56499848,1
1724,68.7976295,20.32295866,31.99801317
1725,32.49169825,-3.132588663,1
1726,22.23502407,74.19595102,8.099737803
1727,23.95395886,10.7261245,1
1728,50.75669665,79.29599458,14.49533789
1729,-26.65442201,137.7602629,8.326758353
1730,-8.430436273,34.39812949,1
1731,62.48997386,37.55287538,39.56671168
1732,26.63861459,22.27059211,34.46587124
1733,-87.07530633,48.70392873,3.875422267
1734,52.02823379,82.13717072,1
1735,66.06130902,-120.5521204,25.44168109
1736,61.5132043,34.17697711,1
1737,51.14207848,-70.22506118,7.223628665
1738,-80.80365316,101.7111454,1
1739,1.721028205,-64.07002542,1
1740,46.76401146,-89.16401366,14.71959058
1741,15.56036513,22.82731108,38.66003063
1742,68.5087068,45.14445711,13.29606218
1743,12.38872963,36.63559947,1
1744,-35.29469738,-61.96977461,1
1745,2.71125245,-62.16452185,26.74782334
1746,35.45166356,111.9239591,28.17757203
1747,53.98117474,67.41436939,2.587341878
1748,-9.034533296,27.72872465,1
1749,43.8997483,4.383217228,50
1750,65.90061871,107.3339425,7.383698724
1751,-5.63272618,12.27022806,1.478081222
1752,45.51850859,58.5127971,4.634061952
1753,10.31703626,32.16635478,1
1754,-29.33816665,17.51241343,37.48678533
1755,66.88920689,-49.0255325,5.440531792
1756,71.33782547,116.0848379,1
1757,25.37129747,-4.09742863,28.50239579
1758,-12.57209882,34.73949963,2.531287522
1759,45.78611743,26.63749437,50
1760,0.04708596,-57.62940753,3.897271396
1761,53.70948071,11.40496348,17.84470011
1762,55.37508412,-66.14291615,17.71075368
1763,28.33517864,110.7358491,5.697370393
1764,36.8373784,-81.46528703,22.10959184
1765,-89.89941958,-111.7274277,5.562767993
1766,30.46039132,33.88503422,31.88537768
1767,2.06716422,-65.03130861,12.46291864
1768,60.1747809,-133.0344583,24.81202618
1769,51.1967578,134.4197771,1
1770,5.022541972,28.58516601,1.104177286
1771,11.8056268,30.80055722,6.275185942
1772,-82.70864403,13.35199631,3.066512448
1773,52.93155406,48.83803189,42.33149331
1774,18.71552352,-71.65535942,8.911167275
1775,20.50412026,78.78191251,1.528926409
1776,35.02529413,-115.3064511,1
1777,63.06135389,74.26765296,8.636981057
1778,-12.76954118,15.97547955,1
1779,64.12893167,19.53702126,1
1780,-72.56382841,105.9959581,1
1781,-13.24054554,-71.33742933,1
1782,13.06249827,45.08359422,5.987699978
1783,42.24095515,59.63839,1
1784,-34.55175504,172.9705404,1
1785,80.52945917,-43.49313859,1
1786,34.9759634,0.361082606,18.15180495
1787,-89.17775696,15.9381477,2.892871952
1788,-74.46104917,-97.11122847,1
1789,-3.549260224,28.38208558,36.67289827
1790,-82.05161623,-87.36786392,30.32311294
1791,-35.83721179,-63.72444892,25.2775827
1792,33.23499871,-110.4555542,12.15338758
1793,43.93851565,-78.23778206,1
1794,22.68537135,95.62784682,22.18076397
1795,60.12525132,-102.897808,39.5995958
1796,36.12649954,104.5818972,17.00534843
1797,6.881616132,46.44528724,3.077455849
1798,-72.78145499,5.078608878,50
1799,42.62994371,-111.1707199,1
1800,0.407493056,42.63924305,13.66196003
1801,6.318932239,0.763814008,28.66002971
1802,30.11563339,-91.67262606,8.769877352
1803,0.1773853,-79.73968325,1
1804,-39.33565247,-67.80917788,1
1805,-5.97042265,-59.05056096,24.31738745
1806,-73.3746469,-2.782884468,20.15355349
1807,60.01684058,146.6000947,19.60905106
1808,31.15951379,82.57230188,48.09547592
1809,-33.80503941,142.1490902,5.717759058
1810,19.22691036,30.36457188,1
1811,-11.97206847,-56.1026665,4.068689232
1812,8.76065793,-8.94406318,1
1813,58.98462851,39.25523537,16.71164933
1814,66.70857654,-116.4830689,1
1815,-4.147470345,-71.26080434,1
1816,-5.162452669,-70.52752966,22.65966262
1817,67.66395611,157.1732192,1
1818,-86.54797045,-125.3779235,15.26018743
1819,15.3358323,-11.04320889,4.648667775
1820,49.67884579,2.226742383,50
1821,59.52601662,162.6568898,1
1822,-69.33604806,83.02833215,1
1823,1.445647606,-58.84261744,1
1824,32.95991316,55.64860214,25.74431788
1825,18.89942465,4.516556663,8.977879912
1826,10.00081954,16.40023676,1.162112013
1827,-2.434050908,140.2855961,29.18012429
1828,30.03317163,112.6507942,2.155601734
1829,9.325569237,14.62724526,1
1830,5.938529848,-70.16659857,7.591607996
1831,-86.14877415,61.70118666,18.56906428
1832,37.46459273,66.55623894,4.953445461
1833,52.33304167,-75.64075791,15.44237781
1834,28.20137732,38.85251545,1
1835,-23.75478113,29.67540707,13.4042413
1836,39.46831181,39.87326056,1
1837,55.85750202,132.5244219,34.58918629
1838,-1.397304752,33.23423644,1
1839,2.386749851,34.96928645,29.41300676
1840,62.67694519,139.7140311,14.55014333
1841,14.93209174,-14.95594567,40.42692827
1842,55.14925527,-103.7601786,1
1843,56.22067157,-119.4516797,12.47244287
1844,68.60574701,85.62017097,19.50962336
1845,26.84828952,94.30313088,16.57274416
1846,40.02074178,83.7210591,1
1847,30.13060954,81.78963005,15.97209443
1848,58.650895,56.55976615,8.94510277
1849,11.32234135,79.21153734,1
1850,-20.32044216,16.48235742,1
1851,69.11853179,93.51942166,10.09204341
1852,-19.94797397,123.2803737,50
1853,-17.9263436,-44.49084377,1
1854,-33.85152971,-63.16100455,1
1855,62.12294145,148.7477211,1
1856,19.78003166,35.68587948,17.84625367
1857,-11.25349399,-53.40006596,45.90476301
1858,47.88558031,-88.17902085,20.73908382
1859,55.08681094,38.8979343,1.121252257
1860,22.2943299,35.35232001,14.93887751
1861,43.06346567,-121.1860532,14.31626608
1862,59.01885075,-104.6352411,3.081948771
1863,37.12698603,51.98571289,1
1864,63.8330191,-150.163051,31.44008417
1865,34.05422932,46.46820273,24.15051823
1866,65.51012453,-156.8830728,18.87430924
1867,-8.332144302,-71.17102568,1
1868,43.33328333,92.56272028,11.55656197
1869,-21.32135704,-50.34163828,23.97436664
1870,-17.58778397,13.64996894,1
1871,-8.415760946,-39.52281839,10.30321522
1872,18.5019738,1.369570631,6.912137079
1873,71.40901041,-77.68367496,1
1874,38.07462242,95.8407261,1
1875,-18.64879666,47.47060006,8.239321335
1876,46.89277997,9.012642859,10.78479574
1877,29.569295,68.38474728,5.36999578
1878,30.3344338,-98.72900622,16.59098791
1879,1.814585914,38.27515674,6.334316313
1880,35.20609573,74.35180944,1
1881,50.84323175,30.58864566,40.81366824
1882,-72.80898607,-99.54290462,1
1883,-22.23931747,-67.51141265,26.09108277
1884,-19.05634779,138.6270441,18.30957172
1885,-31.40839014,136.3069794,16.01059109
1886,21.82167573,108.1848,3.13338467
1887,22.8820559,-13.0069665,1
1888,58.08777784,96.97459763,46.08439051
1889,15.66124619,17.7323038,30.06826376
1890,-16.69562259,141.3641752,42.66453476
1891,47.82223802,-77.6341713,11.34567693
1892,29.39947793,-110.3383443,20.04372903
1893,46.5145111,56.27110149,31.39319462
1894,-9.988852712,-75.15790432,1
1895,30.67251444,-8.065909683,16.55171927
1896,44.72303555,-81.48483783,11.30572928
1897,-0.515510659,114.3285796,1
1898,-78.00727533,-89.08160399,20.09473595
1899,56.52096187,-98.37703649,50
1900,-24.72253903,132.6751127,11.55558616
1901,-29.68102399,145.7370889,7.027951159
1902,19.05543972,3.450434675,36.97406496
1903,-1.79129521,-59.85214528,12.49997124
1904,51.73101768,25.36039725,4.878934021
1905,-21.57341367,-69.70518136,33.16305937
1906,-77.86277961,19.99764187,30.7543468
1907,-80.10615896,136.4103794,1
1908,48.87234223,74.47201896,1
1909,23.39964336,76.48769173,1
1910,66.66636662,-67.07337616,1
1911,70.66861872,-84.68780964,14.57114209
1912,-77.76652895,122.2672142,5.466518395
1913,58.43767425,54.37302745,1
1914,26.39630617,100.7761822,38.81188661
1915,-25.65788133,116.9125406,22.98945153
1916,-82.07135854,158.1204148,1
1917,54.65066237,-86.04542386,28.95149545
1918,69.08747645,114.5794125,1
1919,-6.768797481,28.02300588,1
1920,67.55439623,28.32788033,1
1921,26.81217601,-0.494435418,30.68548338
1922,-17.77388585,-65.98247345,14.0932031
1923,61.79623075,168.1366125,1
1924,64.0157128,139.6499564,2.05196533
1925,54.00466622,70.66328654,32.47702319
1926,56.3446103,-95.39842829,17.32712809
1927,-28.888325,145.1129025,1
1928,16.4900123,102.2157958,5.522643448
1929,65.8744327,79.03172571,16.35039807
1930,-19.20216483,-58.38278633,30.72978771
1931,-4.888642673,31.5296773,1
1932,-7.776765916,-59.02028375,18.20659983
1933,-73.82951334,126.8500557,33.06796766
1934,-71.12981805,12.75496834,1
1935,21.37327657,101.496524,1
1936,77.21539944,-65.45236362,2.89077555
1937,42.3691099,-106.3485808,23.01587139
1938,2.864122769,-72.34338575,50
1939,47.81548988,134.057015,1
1940,-13.68883915,20.67273328,1
1941,48.63997096,84.21640598,16.08480813
1942,-32.33387083,148.7891038,21.34145213
1943,10.83225408,76.79841164,1.781216147
1944,12.6193581,-85.96416008,19.00807761
1945,-30.10183985,26.31944637,1
1946,-5.082046035,-72.02159448,1
1947,-22.88253637,141.5697525,33.61231878
1948,55.1248133,107.015567,1
1949,15.31598004,-7.728401308,1
1950,-26.65463968,139.3076012,1
1951,3.388111822,44.41753238,19.727055
1952,6.535702317,16.87366161,1
1953,-72.43361088,124.3287107,5.325635522
1954,15.96446034,36.86190124,34.53708584
1955,63.36869591,90.61563302,1
1956,40.92155145,-3.454577991,1
1957,9.451681889,-61.04165627,14.5983327
1958,-22.59889979,45.07795469,1
1959,-35.32931811,-60.84686796,1
1960,-34.49667327,-59.99135781,2.939644787
1961,33.40103462,72.51581767,25.77925617
1962,-23.62469245,-55.61041836,24.38733156
1963,55.17783607,-109.3153154,1
1964,16.72109115,3.471871652,1
1965,-77.28436372,146.5282677,1
1966,21.21378121,-12.20793606,10.14057917
1967,-79.36383835,-53.42891907,1
1968,68.38051906,168.5450546,1
1969,66.99332801,-139.8907648,50
1970,-7.616204286,13.78482549,4.870689892
1971,-29.94105834,150.6560231,1
1972,-30.00312373,128.6238941,1
1973,39.69950301,-98.44746928,17.34681527
1974,34.03074065,0.514975093,1
1975,37.23820902,-103.5310468,4.845867368
1976,26.72509839,64.60717175,30.64045229
1977,4.002229242,9.976073029,1
1978,-18.83263459,-66.91154066,2.510418232
1979,12.46041747,104.6810028,1
1980,47.91499524,53.85614554,1
1981,-75.1106456,74.56393472,27.40847101
1982,77.55411891,-65.54570857,10.18941059
1983,69.22140603,69.30949899,1
1984,34.54664727,109.3068613,24.26358729
1985,-2.719090084,108.1149964,1
1986,13.84142773,75.92707318,43.40674025
1987,15.30510766,10.36738969,18.67995671
1988,-5.944211839,-75.73129185,1
1989,21.48975945,-16.93631492,21.05710116
1990,27.32168844,-4.861079091,1
1991,45.06135713,-74.57111484,28.59340728
1992,63.09200032,158.3582482,1
1993,60.5923951,-45.908284,1
1994,29.99421035,29.35107865,19.84301222
1995,26.03856794,62.53305212,1
1996,-4.438341179,22.8134602,31.8511431
1997,42.38768875,-71.03456432,35.78961162
1998,18.01157438,-66.91170262,18.9532787
1999,50.16275627,140.4798847,1.768891556
2000,36.77984476,50.71643225,1
2001,21.88050882,-16.00500114,1
2002,-27.60432963,-57.09103762,5.758698383
2003,19.76529296,31.72054297,14.75566951
2004,-1.378685286,-62.38382583,16.15092462
2005,55.8116886,-64.28043539,44.96629072
2006,-73.79093349,54.52686246,1
2007,58.47041969,127.8843884,33.98093119
2008,-3.367469357,121.9879392,7.444862671
2009,-77.53537161,29.9452654,1.899201803
2010,62.13051037,-117.5896256,15.4424735
2011,26.07441949,27.19545348,14.8042217
2012,-12.37582804,30.62453987,1
2013,1.551229679,-54.68045006,11.47514544
2014,49.03297641,0.956157832,13.87803964
2015,-1.064446965,131.6981151,42.0541728
2016,15.03979386,-85.02946009,1
2017,32.37887127,103.7266065,1
2018,52.78872527,-0.178718575,1
2019,52.90579991,-55.8414858,33.25412744
2020,-27.3642397,-52.22860828,18.31495879
2021,1.432903148,41.14843506,4.243738002
2022,56.80824723,162.6606646,15.55162842
2023,28.93869724,-99.07935953,13.85296055
2024,-4.135380584,135.5135143,18.84341408
2025,35.27091599,105.318659,16.78581334
2026,-80.67111911,-53.83103089,1
2027,80.7889233,-88.75862006,1
2028,46.71615044,34.91499449,1
2029,72.45360936,69.89079172,25.89465285
2030,-71.55481204,52.54273731,1
2031,13.65328387,18.79762516,1
2032,-11.85565201,15.21286724,18.52319269
2033,31.97158922,-102.6892865,16.49669491
2034,14.13026388,21.68058558,27.24957921
2035,27.82571491,0.896715701,49.9540139
2036,-85.79079896,-173.7891104,1
2037,68.34910908,-122.1428135,1
2038,-47.84108545,-69.08287441,12.90351983
2039,17.7454636,97.50668026,22.29884861
2040,33.46820364,117.7549759,10.37093952
2041,30.68887646,39.90491125,32.02666029
2042,52.37628663,25.67117461,17.66721009
2043,55.01458301,46.75973966,13.5512788
2044,68.6739853,-41.41409839,50
2045,-17.96398241,-49.43643782,11.32717741
2046,-15.12192367,131.1866077,41.29538157
2047,-70.344388,13.2252657,1
2048,52.57084201,75.47078008,29.34613083
2049,30.275384,-90.37879029,21.08802709
2050,54.96297187,-102.2230653,45.69110501
2051,22.04390741,14.6208606,7.605280343
2052,39.57996498,46.47426254,1
2053,53.33686333,-99.0436849,1
2054,-6.579003451,-79.2644617,6.149164732
2055,35.06181514,84.56628846,1
2056,48.74249999,103.0034844,39.7077719
2057,30.47834572,41.61372436,19.6598308
2058,-80.14308482,-167.023971,1
2059,18.41341214,10.6757199,1
2060,69.96294859,159.3321443,35.43411836
2061,54.41880915,97.81671279,10.56404258
2062,31.22248925,8.084792891,1
2063,47.6068184,-88.46850228,32.1064492
2064,-1.720797728,102.4204683,26.60453983
2065,62.40468769,159.0104519,23.03369291
2066,17.94643058,-93.24142632,18.26950585
2067,31.23975242,103.8582254,2.301102647
2068,15.31262349,34.42688756,15.30529509
2069,45.62509586,-66.15954468,1
2070,-19.91319408,28.71911883,39.64589791
2071,9.090989777,-7.415790221,5.665824216
2072,67.52158226,-124.8948817,28.8317203
2073,-73.36057718,122.405609,15.35710513
2074,36.05562313,103.7953011,13.18549099
2075,52.29988807,-8.940718983,1
2076,-5.183182339,142.6059551,8.861368622
2077,34.52825742,97.32401997,30.89223617
2078,-88.77356749,59.70217176,34.63799146
2079,50.791791,107.6198094,32.89060613
2080,12.78081494,39.85705293,10.99655249
2081,17.79575155,105.7279941,23.02332516
2082,-0.56922919,31.71820441,22.79090961
2083,46.02100965,65.63004823,12.92236607
2084,38.21370888,-5.9319805,14.35684539
2085,-9.859660001,-58.33297006,4.091299204
2086,42.08949825,19.98819998,21.39530604
2087,-31.31346266,25.60794443,6.447867229
2088,-5.115791418,151.3872502,20.4229817
2089,75.55912351,108.7009207,1
2090,3.55383094,32.51914915,1
2091,27.53513659,80.83179404,1
2092,-67.63788231,101.7586077,1
2093,-16.4543954,16.22085454,1
2094,-80.54416721,-48.84444148,20.61536929
2095,-75.20540448,154.7814913,7.903840573
2096,-14.84157622,-51.56186128,17.99640607
2097,21.71276202,4.430745556,2.043895334
2098,48.25929446,-72.29792705,33.40832698
2099,33.62951916,-92.69935231,50
2100,6.385078629,34.17708939,11.34366206
2101,32.33748456,10.42569987,1
2102,37.84017049,-119.4138004,1
2103,79.05884394,-35.39784456,20.94200413
2104,-10.03797736,-43.54103228,39.31922672
2105,-21.28047971,-62.99214692,39.37336379
2106,30.87440494,52.97743141,4.766179141
2107,20.93618539,14.72381529,38.25541402
2108,-8.221006452,-76.04857826,12.6314921
2109,-0.804076692,30.77694235,24.17328108
2110,27.74476639,-113.9016223,1
2111,30.88341223,-98.41360013,16.3314059
2112,48.85514529,135.9832063,22.58104694
2113,34.28706428,-114.0310573,29.46825051
2114,3.926373044,11.70364908,21.66548945
2115,47.85027428,61.91318215,1.488271194
2116,71.8147334,95.66908202,1
2117,67.45537851,87.93771275,1
2118,-23.05114688,123.9215951,11.38006936
2119,13.67964499,-87.43890398,45.87314878
2120,40.79382123,62.68236237,8.495640565
2121,24.07941955,-13.47034405,26.02495786
2122,15.36485989,23.63058465,4.267504644
2123,-20.08270594,47.55888722,1
2124,42.72223838,85.8647881,3.073762533
2125,-2.3059325,31.03732468,1
2126,8.775742502,22.98198975,1
2127,-80.25529217,87.28745935,8.419462916
2128,-5.580624297,31.54121965,4.400387082
2129,-12.51002841,37.65849255,2.037132136
2130,15.18323591,-6.12158047,9.072093986
2131,67.19477263,126.1916888,18.28611091
2132,8.61568897,26.03739258,3.525403091
2133,0.970920793,-67.1542798,43.83702139
2134,-19.84997343,13.47053117,24.48523426
2135,40.63091117,35.62036403,22.49948611
2136,44.88230759,96.30109958,1
2137,-33.4013448,-64.96422762,18.67577647
2138,54.49155022,24.99534083,10.78015182
2139,-0.290573624,109.5180824,1
2140,51.72618992,-111.7353267,21.35824187
2141,4.439390077,23.95839752,17.69667816
2142,-34.56237213,-65.69520209,4.330765761
2143,7.890929721,125.4994114,11.14701018
2144,5.910806898,-62.20935238,11.51748595
2145,17.59826369,52.39748693,1
2146,30.80031778,51.97003151,1
2147,-24.82206968,15.31348591,26.60340193
2148,70.65475542,72.06118261,5.631523764
2149,52.11878545,64.60475716,21.04826729
2150,-81.66971628,28.42936652,5.755423167
2151,47.6045916,99.33475249,5.855624804
2152,43.41042704,67.19389026,4.960726472
2153,47.27945736,-83.37671825,3.605492541
2154,30.18470671,76.76963313,23.13879526
2155,18.2353675,5.604502522,1
2156,-30.63252367,29.48808129,1.744199835
2157,60.99829419,-157.284871,1
2158,65.26195027,157.4885419,20.30945273
2159,37.8051028,108.1579431,15.32025568
2160,64.97969177,62.59058316,19.2059868
2161,24.36919147,74.77334188,1
2162,31.97255759,36.41701743,15.6576587
2163,-26.7183028,23.95158112,1.583101594
2164,-11.44848015,16.5179855,1
2165,-7.061079825,-49.24680909,11.41881398
2166,15.04693374,17.83194885,1
2167,40.32584831,-87.9780562,27.10139593
2168,-25.30365973,18.08366557,15.12681021
2169,60.80341215,-107.9094212,33.00524162
2170,70.55749252,108.3247873,44.25999554
2171,24.88255043,-5.854263869,11.10562046
2172,75.71624459,61.16618395,22.9654896
2173,73.6543921,-123.1529209,6.921828051
2174,29.94641295,45.62023227,29.3719609
2175,0.272584541,109.1712649,1
2176,22.20234725,20.31165179,18.77983219
2177,-23.33782214,30.20738429,25.08836111
2178,6.750630696,-72.47104847,1
2179,-22.19173086,-60.0765151,8.765256627
2180,-69.80834837,48.9990154,1
2181,21.59878161,81.57038288,25.47200805
2182,-1.495350293,39.04145834,1
2183,50.92937805,-93.5063104,1
2184,64.24308713,106.2355169,11.16286555
2185,26.29758725,2.442082287,17.43209142
2186,31.68308945,110.9856721,21.98388163
2187,-70.26464042,124.558571,1
2188,69.43591326,-131.2825589,15.56425403
2189,-27.1609692,120.5063539,32.84774652
2190,36.31783014,94.91754424,23.89216875
2191,-73.85341016,58.83785485,35.71909531
2192,39.99186278,68.28021756,22.07976345
2193,-23.10290838,-49.65423701,42.61922429
2194,52.27248712,-116.3706322,1
2195,43.49496911,93.67663183,1
2196,-32.12249004,-52.82209939,26.77377514
2197,-22.92594834,-45.35642488,19.51163074
2198,49.34899209,43.13780275,1
2199,10.38949181,31.80245773,1
2200,45.0071028,9.555641319,1
2201,58.82205861,95.58283396,10.8201406
2202,65.81056981,111.6263444,3.37536539
2203,34.88197111,94.94513846,1
2204,-19.72443268,-57.2257192,16.68267164
2205,19.88036468,7.259430187,50
2206,-40.35083119,-66.75541246,3.447623502
2207,41.71721267,-116.025788,15.9515668
2208,-87.50118951,87.09289706,6.974488373
2209,60.28904801,24.35290777,1
2210,21.19125842,81.28601803,34.16544717
2211,17.01390898,47.99205101,9.175533748
2212,-82.67999,-70.68818357,1
2213,22.95313705,8.552568626,1
2214,61.29181729,151.4323635,2.858374367
2215,51.76012765,17.20250954,3.790964268
2216,-85.99854898,-133.8801799,10.17124906
2217,37.28158707,67.50834056,1
2218,64.52900168,160.6882089,12.29585645
2219,-22.3457812,-44.94453308,28.07648594
2220,2.131780006,-62.87741618,29.77375376
2221,30.62658124,-4.131003594,16.05361395
2222,61.45249583,10.51668021,30.37934584
2223,62.57956148,165.2128172,33.91926253
2224,64.86622427,149.5677752,50
2225,13.79851771,102.94571,1
2226,-80.05956216,161.9833766,6.131498245
2227,22.6709766,93.37098184,27.67133269
2228,28.65131218,0.494707084,31.28721378
2229,-72.0216636,159.6717157,36.64196956
2230,24.2302201,38.6934791,13.62163067
2231,-8.73100782,-73.84098276,1
2232,37.24110837,-110.3487687,12.26490461
2233,-6.95475235,16.5967623,9.883337445
2234,0.827596477,123.5201178,24.32810775
2235,64.87597489,174.9649018,19.00231765
2236,42.18178078,73.32572287,23.50265567
2237,39.20714994,31.40660948,5.318904745
2238,27.40605377,-102.6922021,15.1490136
2239,53.65321573,-84.27079324,1.019077975
2240,-17.92422968,-59.00625729,3.13621406
2241,-86.16048868,-56.78833599,31.89337884
2242,37.74263205,30.11686599,1
2243,25.60575763,111.3694858,1
2244,28.86460704,56.40928624,16.3895309
2245,54.1052298,114.837747,30.50357565
2246,21.96879509,23.88786841,1
2247,5.948425349,-4.052493904,1
2248,40.14759691,91.81844458,1.510403728
2249,-7.655617724,-51.89796645,40.64196586
2250,66.02896456,-22.42408507,13.65885752
2251,60.72414496,121.1048362,13.2920517
2252,41.39336752,110.4559971,39.49264541
2253,-0.360968154,109.9465622,1
2254,49.04555931,103.8890226,19.64635715
2255,-74.33785956,-64.55697066,32.40873767
2256,63.2640634,48.38229747,1
2257,31.68130761,14.86216823,42.98410843
2258,-27.45007535,-70.21385629,1
2259,27.36646331,4.38776236,14.69827887
2260,-89.96090799,33.05380957,4.629211279
2261,45.03061624,88.54559931,50
2262,-73.29551869,-71.89923551,1.253555935
2263,-35.61116065,147.6282762,1
2264,14.48802757,22.21238632,1
2265,36.32317681,75.11520284,1
2266,-89.58838984,-154.9053808,35.76781554
2267,53.72857979,11.51704599,6.213258336
2268,-84.81515496,101.9358467,1
2269,53.79772576,22.49736275,1
2270,-15.19186787,20.99534018,15.5559145
2271,29.28857532,12.48978017,1.859719239
2272,6.322616006,124.7459295,7.614661057
2273,51.0170417,-113.6121414,50
2274,-71.92010586,110.9959664,14.39091397
2275,-82.84433336,-126.0720302,30.78849711
2276,54.49334032,93.70728578,20.09169753
2277,5.650326246,21.75589441,28.93926547
2278,3.04532861,23.68958308,33.40387942
2279,72.98445469,-107.6736512,1
2280,44.59746129,-74.83578711,50
2281,11.9025309,42.59424664,1
2282,54.72751677,73.87030908,15.54535386
2283,40.66559272,112.7865115,7.831052555
2284,43.80686077,99.20776297,31.79357012
2285,-30.5369322,123.883632,1
2286,34.37089468,9.66637826,30.73249049
2287,28.29247996,2.606673222,35.38757831
2288,-26.38265391,150.5446855,16.97040993
2289,26.0272753,5.178884418,21.50560446
2290,-72.84966828,15.82779731,2.230012795
2291,-27.26415136,18.69332437,37.69052921
2292,14.70957764,-1.220078891,1
2293,67.51326941,92.70490955,23.11145081
2294,22.13322294,-103.4800105,23.77332801
2295,-27.35510344,-50.29991585,25.32072263
2296,-13.79543601,39.35261094,20.28125168
2297,-16.60274249,26.03831159,17.11185074
2298,43.08627116,98.62582958,15.89756376
2299,-18.94591536,133.2414081,1
2300,-18.65037463,-48.06761231,1.625651996
2301,43.46685252,-6.037685747,17.9218261
2302,-81.95437776,30.18485096,19.37676514
2303,-2.088291702,133.7337281,1
2304,59.23986847,155.0810045,1
2305,33.988311,-101.6564305,41.11790018
